Title,URL
"Equality, Diversity, and Inclusion: Identity and Belonging Concepts in EDI",https://www.futurelearn.com/courses/key-concepts-in-edi-identity-and-belonging
How to Harness Followership for Leadership Success,https://www.futurelearn.com/courses/leading-through-followership
Introduction to Business Intelligence and Data Analytics,https://www.futurelearn.com/courses/introduction-business-intelligence-data-analytics
Leadership Skills: How to Nurture and Develop Talent,https://www.futurelearn.com/courses/nurturing-and-developing-talent
"Build Brand Awareness with Paid Ads, Analytics, and Monetisation",https://www.futurelearn.com/courses/instagram-marketing-paid-ads-analytics-monetisation
Build a Growth Mindset & Career Success with Advice from Female Founders,https://www.futurelearn.com/courses/entrepreneurial-mindset-how-to-think-like-a-founder-sc
Career Coaching for Women: Supercharge Your Career with AllBright,https://www.futurelearn.com/courses/project-you-supercharge-your-career-sc
Content Planning and Creation,https://www.futurelearn.com/courses/instagram-marketing-content-creation-and-scheduling
Energy Transition and Sustainable Economies,https://www.futurelearn.com/courses/energy-transition-and-sustainable-economies
Setting Up Your Instagram Profile for Business and Marketing,https://www.futurelearn.com/courses/instagram-marketing
Sisterhood Works: How to Build a More Meaningful Network,https://www.futurelearn.com/courses/sisterhood-works-build-a-more-meaningful-network-sc
Survive & Thrive as a Creative Freelancer: A Beginner's Guide,https://www.futurelearn.com/courses/survive-and-thrive-as-a-creative-freelancer-a-beginners-guide
"Creative Marketing for Behaviour Change, Sustainability and Social Good",https://www.futurelearn.com/courses/creative-marketing-for-positive-change
Introduction to Intercultural Studies: The Branding of Culture,https://www.futurelearn.com/courses/intercultural-studies-branding-culture
Using Creative Problem Solving,https://www.futurelearn.com/courses/creative-problem-solving
Principles of Wealth Management,https://www.futurelearn.com/courses/principles-of-wealth-management
A Beginner’s Guide to Data Handling and Management in Excel,https://www.futurelearn.com/courses/a-beginners-guide-to-data-handling-and-management-in-excel
Advanced Agile with Scrum and Kanban,https://www.futurelearn.com/courses/advanced-agile-with-scrum-and-kanban-sc
Agile for Beginners,https://www.futurelearn.com/courses/agile-for-beginners-sc
Effective Communication Skills for Professionals,https://www.futurelearn.com/courses/effective-communication-skills-for-professionals
How to Buy Cloud - Strategies for Cloud Procurement,https://www.futurelearn.com/courses/how-to-develop-a-cloud-procurement-strategy
Key Concepts of Sustainable Fashion,https://www.futurelearn.com/courses/concepts-of-sustainable-fashion
Overcoming Imposter Syndrome: Identify the Patterns Undermining Your Confidence,https://www.futurelearn.com/courses/overcoming-imposter-syndrome
Scaled Agile,https://www.futurelearn.com/courses/scaling-agile-sc
Tackling Climate Change: Sustainable Business Models for a Circular Economy,https://www.futurelearn.com/courses/a-critical-introduction-to-circular-economies-and-business-models
The Here and Now of Sustainable Fashion,https://www.futurelearn.com/courses/the-here-and-now-of-sustainable-fashion
The Web of Sustainable Fashion: Relationships in the Fashion Industry,https://www.futurelearn.com/courses/the-web-of-sustainable-fashion
Transitioning From Friend To Leader,https://www.futurelearn.com/courses/friend-to-leader
Digital Skills: Web Analytics,https://www.futurelearn.com/courses/digital-skills-web-analytics
Hadoop Ecosystem Essentials,https://www.futurelearn.com/courses/hadoop-ecosystem-essentials
How to Develop Critical Thinking Skills,https://www.futurelearn.com/courses/how-to-develop-critical-thinking-skills
Advanced Data Visualisation and Analysis in Excel,https://www.futurelearn.com/courses/advanced-data-visualisation-and-analysis-in-excel
Introduction to Cultural Intelligence,https://www.futurelearn.com/courses/introduction-to-cultural-intelligence
Introduction to Fashion Brand Marketing and Retailing,https://www.futurelearn.com/courses/introduction-fashion-brand-marketing-retailing
Introduction to Fashion Marketing and Research,https://www.futurelearn.com/courses/introduction-fashion-marketing-research
Product Design and Manufacturing Processes in the Fashion Industry,https://www.futurelearn.com/courses/product-design-manufacturing-processes-fashion-industry
A Beginner’s Guide to Scrum Project Management,https://www.futurelearn.com/courses/a-beginners-guide-to-scrum-project-management
Agile Project Management with Jira for Beginners,https://www.futurelearn.com/courses/agile-project-management-with-jira-for-beginners
Becoming a Charity Board Member: What You Should Know,https://www.futurelearn.com/courses/becoming-a-charity-member-what-you-should-know
"Budget Forecasting, Costing, and Variances",https://www.futurelearn.com/courses/budget-forecasting-costing-and-variances
Budgeting: Final Assessment,https://www.futurelearn.com/courses/budgeting-final-assessment
Budgeting: How to Prepare a Cash and Functional Budget,https://www.futurelearn.com/courses/budgeting-how-to-prepare-a-cash-and-functional-budget
Climate Intelligence: Using Climate Data to Improve Business Decision-Making,https://www.futurelearn.com/courses/climate-intelligence-using-climate-data-to-improve-business-decision-making
Computer Science Essentials: Data Structures,https://www.futurelearn.com/courses/computer-science-essentials-data-structures
Copywriting Fundamentals,https://www.futurelearn.com/courses/copywriting-fundamentals
Critical and Strategic Thinking in Practice,https://www.futurelearn.com/courses/critical-strategic-thinking
Emotional Intelligence in Practice,https://www.futurelearn.com/courses/emotional-intelligence
Essential Applications for Agile Scrum Project Management,https://www.futurelearn.com/courses/essential-applications-for-agile-scrum-project-management
External Conduct Standards for Charities,https://www.futurelearn.com/courses/external-conduct-standards-for-charities
Fashion and the Global Supply Chain,https://www.futurelearn.com/courses/fashion-global-supply-chain
Governance Standards Part A: Introduction and Governance Standards 1-3,https://www.futurelearn.com/courses/governance-standards-part-a-introduction-and-governance-standards-1-3
Governance Standards Part B: Governance Standards 4-6 and How to Wind Up a Charity,https://www.futurelearn.com/courses/governance-standards-part-b-governance-standards-4-6-and-winding-up-a-charity
Governing a Registered Charity in Australia,https://www.futurelearn.com/courses/governing-a-registered-charity-in-australia
How to Become an ACNC Registered Charity,https://www.futurelearn.com/courses/how-to-become-acnc-registered-charity
Introduction to Big Data Analytics with Hadoop,https://www.futurelearn.com/courses/introduction-to-big-data-analytics-with-hadoop
Introduction to Business Budgeting,https://www.futurelearn.com/courses/introduction-to-business-budgeting
Reporting Obligations of Your Charity Part A: Overview and Basic Financial Skills,https://www.futurelearn.com/courses/reporting-obligations-of-your-charity-part-a-overview-of-reporting-obligations
The ACNC: How We Help You,https://www.futurelearn.com/courses/the-acnc-how-we-help-you
User Management in Salesforce,https://www.futurelearn.com/courses/user-management-in-salesforce
An Introduction to Macro Environmental Analysis and Business Strategy,https://www.futurelearn.com/courses/macro-environmental-analysis-and-business-strategy-sc
Break-Even Analysis Unlocked: How to Understand the Profit and Loss Statement,https://www.futurelearn.com/courses/break-even-analysis-sc
Business Management and Leadership,https://www.futurelearn.com/courses/business-management-and-leadership-sc
Business Planning to Grow Successful Companies,https://www.futurelearn.com/courses/business-planning-growth-and-successful-companies-sc
Competitor Analysis: From Business Level Strategy to Organisational Structures,https://www.futurelearn.com/courses/competitor-analysis-sc
Creativity and Innovation: Their Role in Becoming an Entrepreneur,https://www.futurelearn.com/courses/creativity-and-innovation-sc
Culturepreneurship: How to Start a Creative Business,https://www.futurelearn.com/courses/culturepreneurship-how-to-start-a-creative-business
Divisional Performance Measurement: How to Achieve Operational Excellence,https://www.futurelearn.com/courses/divisional-performance-sc
Financial Statements Unlocked: How to Understand Corporate Finance and Financial Management,https://www.futurelearn.com/courses/understanding-financial-statements-sc
Green Innovation and Business Ethics: The Future of Entrepreneurship,https://www.futurelearn.com/courses/the-future-of-innovation-and-entrepreneurship-sc
How to Make Better Capital Investment Decisions and Recognise Investment Opportunities,https://www.futurelearn.com/courses/capital-investment-appraisal-sc
How to Master Financial Statements: Financial Ratio Analysis and Interpretation,https://www.futurelearn.com/courses/ratio-analysis-sc
Implementing Your Business Ideas: From Risk Identification to SWOT Analysis,https://www.futurelearn.com/courses/implementing-your-business-opportunity-sc
Internal Analysis of a Company: From Value Chain to SWOT Analysis,https://www.futurelearn.com/courses/internal-analysis-sc
International Leadership: Ethical Leadership and Decision-Making,https://www.futurelearn.com/courses/ethical-leadership-and-decision-making-sc
International Leadership: Managing Culture as Leaders,https://www.futurelearn.com/courses/managing-culture-as-leaders-sc
International Leadership: Politics and Philosophy in Leadership,https://www.futurelearn.com/courses/politics-and-philosophy-in-leadership-sc
International Leadership: Reflective Practice in Leadership,https://www.futurelearn.com/courses/reflective-practice-in-leadership-sc
International Marketing: Challenges and Opportunities,https://www.futurelearn.com/courses/challenges-and-opportunities-in-international-marketing-sc
International Marketing: Cultural Factors,https://www.futurelearn.com/courses/culture-in-international-marketing-sc
International Marketing: Definition and Strategy,https://www.futurelearn.com/courses/international-marketing-sc
International Marketing: Product Adaptation vs Standardisation,https://www.futurelearn.com/courses/adaptation-and-standardisation-in-international-marketing-sc
International Marketing: Selection and Market Entry Strategies,https://www.futurelearn.com/courses/selecting-and-entering-global-markets-sc
Strategic Goals: How to Master Corporate Strategy,https://www.futurelearn.com/courses/strategic-actions-sc
Strategic Planning: Target Markets and Business Decision-Making,https://www.futurelearn.com/courses/strategic-choices-sc
Success and Failure in Entrepreneurship: Discover the Key to Business Success,https://www.futurelearn.com/courses/success-and-failure-in-entrepreneurship-sc
The Goldie Hawn Foundation: Mindful Leadership,https://www.futurelearn.com/courses/mindful-leadership-become-a-strong-leader-in-your-industry
Understanding Marketing Basics,https://www.futurelearn.com/courses/understanding-marketing-basics-sc
A Beginner’s Guide to Critical and Creative Thinking,https://www.futurelearn.com/courses/a-beginner-s-guide-to-critical-and-creative-thinking
Digital Marketing Strategy: Creating Objectives and Using Measurement Frameworks,https://www.futurelearn.com/courses/digital-marketing-strategy-creating-objectives-and-using-measurement-frameworks
Digital Marketing Strategy: Developing Strategy and Strategic Positioning,https://www.futurelearn.com/courses/digital-marketing-strategy-developing-strategy-and-strategic-positioning
Digital Marketing Strategy: Situation Analysis,https://www.futurelearn.com/courses/digital-marketing-strategy-introduction-to-sostac-and-situational-analysis
"Digital Marketing Strategy: Tactics, Action and Control",https://www.futurelearn.com/courses/digital-marketing-strategy-tactics-and-action
Introduction to Data Analytics for Investment,https://www.futurelearn.com/courses/introduction-to-data-analytics-for-investment
Introduction to Financial Accounting,https://www.futurelearn.com/courses/introduction-to-financial-accounting
Law and the Framing of Migrants and Migration,https://www.futurelearn.com/courses/law-and-the-framing-of-migrants-and-migration-sc
Law's Absence and Law's Failings,https://www.futurelearn.com/courses/laws-absence-and-laws-failings-sc
R for Regression and Machine Learning in Investment,https://www.futurelearn.com/courses/using-r-for-regression-and-machine-learning-in-investment
Creating engaging content for Social Media,https://www.futurelearn.com/courses/creating-engaging-content-for-social-media
Decision Making: How to Choose the Right Problem to Solve,https://www.futurelearn.com/courses/decision-making-how-to-choose-the-right-problem-to-solve-sc
Digital Marketing Analytics and Measurement: Advanced Web Analytics,https://www.futurelearn.com/courses/digital-marketing-analytics-and-measurement-advanced-web-analytics
Digital Marketing Analytics and Measurement: Goals and Attribution Modelling,https://www.futurelearn.com/courses/digital-marketing-analytics-and-measurement-goals-and-attribution-modelling
Digital Marketing Analytics and Measurement: Reporting Dashboards,https://www.futurelearn.com/courses/digital-marketing-analytics-and-measurement-reporting-dashboards
Digital Marketing Analytics and Measurement: Web Analytics Planning and Tactics,https://www.futurelearn.com/courses/digital-marketing-analytics-and-measurement-web-analytics-planning-and-tactics
Digital Marketing Analytics and Measurement: Web Analytics in Perspective,https://www.futurelearn.com/courses/digital-marketing-analytics-and-measurement-web-analytics-in-perspective
Evidence and Data Collection for Problem Solving,https://www.futurelearn.com/courses/evidence-and-data-collection-for-problem-solving-sc
Accounting With Xero: A Beginner’s Guide,https://www.futurelearn.com/courses/intro-xero-online
Accounting for Today’s Dynamic World,https://www.futurelearn.com/courses/accounting-for-todays-dynamic-world
Collaborative Working in a Remote Team,https://www.futurelearn.com/courses/collaborative-working-in-a-remote-team-sc
Create a Professional Online Presence,https://www.futurelearn.com/courses/create-a-professional-online-presence-sc
Global Shocks: How to Manage Change in the Global Business Environment,https://www.futurelearn.com/courses/global-shocks
Harnessing Emerging Disruptive Technologies,https://www.futurelearn.com/courses/introduction-to-emerging-disruptive-technologies
How to Invest: Modern-Day Financial Decisions,https://www.futurelearn.com/courses/investing-in-the-new-normal
How to Launch Your Own Food Product,https://www.futurelearn.com/courses/how-to-launch-your-own-food-product
How to Manage Food Costing in the Catering and Restaurant Industry,https://www.futurelearn.com/courses/how-to-manage-food-costing-in-the-catering-and-restaurant-industry
Introduction to Accounting and the Accounting System,https://www.futurelearn.com/courses/introduction-to-accounting-the-accounting-system-sc
Introduction to Digital Transformation: Understand and Manage Digital Transformation in the Workplace,https://www.futurelearn.com/courses/key-topics-in-digital-transformation
Introduction to HACCP for Food Safety,https://www.futurelearn.com/courses/introduction-to-haccp
Introduction to Menu Engineering,https://www.futurelearn.com/courses/introduction-to-menu-engineering
Leading Sustainable Communities and Organisations,https://www.futurelearn.com/courses/leading-sustainable-org-and-communities
Learn about Current Digital Workplace Trends,https://www.futurelearn.com/courses/learn-about-current-digital-workplace-trends-sc
Mastering the Culinary Art of Plating,https://www.futurelearn.com/courses/introduction-to-the-culinary-art-of-plating
Presenting Your Work with Impact: Presentation Skills Training,https://www.futurelearn.com/courses/presenting-your-work-with-impact-sc
Strategic Business Planning,https://www.futurelearn.com/courses/strategic-business-planning
Sustainability in the New Zealand Wine Industry,https://www.futurelearn.com/courses/sustainability-in-the-new-zealand-wine-industry
The Design Thinking Toolbox,https://www.futurelearn.com/courses/the-design-thinking-toolbox
Wellbeing and Resilience at Work,https://www.futurelearn.com/courses/wellbeing-and-resilience-at-work-sc
Core Managers; Inclusive leadership in health and care,https://www.futurelearn.com/courses/inclusive-leadership-in-health-and-care
Introduction to Application of Robotic Tools,https://www.futurelearn.com/courses/intro-application-robotic-tools
Personal Trainer's Toolkit: Build a Health and Fitness Business Network,https://www.futurelearn.com/courses/fitness-networking-sc
CRM Fundamentals and Practice: Introduction to Salesforce,https://www.futurelearn.com/courses/crm-fundamentals-and-practice-introduction-to-salesforce-sc
CRM Fundamentals and Practice: Salesforce Automation and Best Practice,https://www.futurelearn.com/courses/crm-fundamentals-and-practice-salesforce-automation-best-practice-sc
"CRM Fundamentals and Practice: Salesforce Reports, Objects, and Data Management",https://www.futurelearn.com/courses/crm-fundamentals-and-practice-salesforce-reports-objects-data-management-sc
Collaboration and Teamwork for Sustainable Innovation,https://www.futurelearn.com/courses/collaboration-for-sustainable-innovation-and-social-entrepreneurship-sc
Cultivating Diversity through Research and Insights,https://www.futurelearn.com/courses/diversity-through-research-sc
Cultural Appropriation vs Cultural Appreciation,https://www.futurelearn.com/courses/appropriation-vs-appreciation-sc
Designing and Building with Healthier Materials,https://www.futurelearn.com/courses/designing-and-building-with-healthy-materials
Digital Marketing Content Creation: Hosting and Measurement,https://www.futurelearn.com/courses/digital-marketing-content-creation-hosting-and-measurement
Digital Marketing Content Creation: Marketing Channels and Content Mix,https://www.futurelearn.com/courses/digital-marketing-content-creation-marketing-channels-and-content-mix
Digital Marketing Content Creation: Online Writing,https://www.futurelearn.com/courses/digital-marketing-content-creation-online-writing
Digital Marketing Content Creation: Podcast Creation and Distribution,https://www.futurelearn.com/courses/digital-marketing-content-creation-podcast-creation-and-distribution
Digital Marketing Content Creation: Video Creation and Editing,https://www.futurelearn.com/courses/digital-marketing-content-creation-video-creation-and-editing
Emotional Intelligence and Critical Thinking for Problem Solving,https://www.futurelearn.com/courses/emotional-intelligence-and-critical-thinking-for-problem-solving-sc
Fashion and Sustainability: Understanding Luxury Fashion in a Changing World,https://www.futurelearn.com/courses/fashion-and-sustainability
Financial Analysis for Business Decisions: Cash Flow Management,https://www.futurelearn.com/courses/financial-analysis-for-business-decisions-cash-flow-management-sc
Financial Analysis for Business Decisions: How to Use Tableau and Financial Modelling,https://www.futurelearn.com/courses/financial-analysis-for-business-decisions-tableau-financial-modelling-sc
Financial Analysis for Business Decisions: Introduction to Data Analysis Tools and Capital Projects,https://www.futurelearn.com/courses/financial-analysis-for-business-decisions-intro-data-analysis-tools-sc
Financial Analysis for Business Performance: Data-Driven Decision Making,https://www.futurelearn.com/courses/financial-analysis-business-performance-data-driven-decision-making-sc
"Financial Analysis for Business Performance: Planning, Budgeting, and Forecasting",https://www.futurelearn.com/courses/financial-analysis-business-performance-planning-budgeting-forecasting-sc
Financial Analysis for Business Performance: Reporting and Stakeholder Management,https://www.futurelearn.com/courses/financial-analysis-business-performance-reporting-stakeholder-management-sc
Groupthink: Understanding the Need for a Diverse Workplace,https://www.futurelearn.com/courses/groupthink-the-need-for-a-diverse-workplace-sc
Introduction to Marketing: Fundamentals of Marketing,https://www.futurelearn.com/courses/marketing-fundamentals-sc
Introduction to Marketing: Omnichannel Marketing and Analysis,https://www.futurelearn.com/courses/understanding-marketing-communications-sc
Introduction to Marketing: Understanding your Customers,https://www.futurelearn.com/courses/understanding-your-customers-sc
Leadership Skills for Building a Global Community,https://www.futurelearn.com/courses/leading-and-building-a-global-community-sc
Soft Skills for Navigating Global Challenges,https://www.futurelearn.com/courses/the-role-of-soft-skills-in-navigating-global-challenges-sc
Dynamics 365: Customer Engagement for Sales,https://www.futurelearn.com/courses/customer-engagement-for-sales-sc
History Branding: Using History to Strengthen Corporate Identity,https://www.futurelearn.com/courses/history-branding-strengthen-corporate-identity
Introduction to Home Ownership and Mortgages,https://www.futurelearn.com/courses/introduction-to-home-ownership-and-mortgages
Online Display Advertising: Formats and Creative,https://www.futurelearn.com/courses/display-advertising-formats-and-creative
Online Display Advertising: Measuring Performance,https://www.futurelearn.com/courses/display-advertising-measuring-performance
Online Display Advertising: Targeting Options,https://www.futurelearn.com/courses/display-advertising-targeting-options
Online Display Advertising: The User Journey,https://www.futurelearn.com/courses/display-advertising-the-user-journey
Service Science and Sustainability,https://www.futurelearn.com/courses/service-science-and-sustainability
Data Visualisation: Data Dashboards and Storytelling with Tableau,https://www.futurelearn.com/courses/data-visualisation-prediction-and-ethics-sc
Explore and Understand the Gaming Industry,https://www.futurelearn.com/courses/explore-and-understand-the-gaming-industry-sc
How to Create Everlasting Experiences Through Gaming,https://www.futurelearn.com/courses/how-to-create-everlasting-experiences-through-gaming-sc
How to Enhance Your Creative Empathy,https://www.futurelearn.com/courses/creative-empathy-sc
UX Design Fundamentals: Creating Business Outcomes,https://www.futurelearn.com/courses/ux-design-fundamentals-management-business-model-sc
UX Design Strategy and Application: Customer Journey Mapping,https://www.futurelearn.com/courses/ux-design-strategy-and-application-customer-journey-mapping-sc
Effective Communication Skills for Engineers,https://www.futurelearn.com/courses/effective-communication-skills-for-engineers
Email Marketing eCRM: CRM and Marketing Automation,https://www.futurelearn.com/courses/email-marketing-ecrm-crm-and-marketing-automation
Email Marketing eCRM: Measurement and Iteration,https://www.futurelearn.com/courses/email-marketing-ecrm-measurement-and-iteration
Email Marketing eCRM: Planning and Tactics,https://www.futurelearn.com/courses/email-marketing-ecrm-planning-and-tactics
Email Marketing eCRM: The User Journey,https://www.futurelearn.com/courses/email-marketing-ecrm-the-user-journey
Research Ethics and Vulnerability:  Ethical Research in Adults with Impaired Decision-Making Capacity,https://www.futurelearn.com/courses/research-ethics-and-vulnerability-ethical-research-in-adults-with-impaired-decision-making-capacity
Supply Chain Innovation: How Technology Can Create a Sustainable Future,https://www.futurelearn.com/courses/supply-chain-innovation
The Luxury Industry: Customers and Luxury Experiences,https://www.futurelearn.com/courses/luxury-industry-customers-experiences
Transforming Your Organisation with the UN SDGs,https://www.futurelearn.com/courses/transform-your-organisation-with-the-un-sdgs
Understanding Fashion: From Business to Culture,https://www.futurelearn.com/courses/understanding-fashion-from-business-to-culture
Business Agility Foundations: A Framework,https://www.futurelearn.com/courses/business-agility-foundations-a-framework
Business Agility Foundations: An Agile Culture,https://www.futurelearn.com/courses/business-agility-foundations-agile-culture
Business Agility Foundations: An Introduction,https://www.futurelearn.com/courses/business-agility-foundations-an-introduction
Business Agility Foundations: Engaging Others,https://www.futurelearn.com/courses/business-agility-foundations-engaging-others
Computer Vision: Image Understanding for Efficient Business and Industry,https://www.futurelearn.com/courses/computer-vision-image-understanding-for-efficient-business-and-industry
"Power, Politics, and Influence at Work",https://www.futurelearn.com/courses/work-power-politics-influence
Teaching Entrepreneurial Thinking,https://www.futurelearn.com/courses/teaching-entrepreneurial-thinking
Enterprise Resource Planning in Operations Management,https://www.futurelearn.com/courses/enterprise-resource-planning-operations-management
Entrepreneurship and Innovation: Creative Management for Business Success,https://www.futurelearn.com/courses/introduction-to-entrepreneurship-innovation-management
Financial Accounting for Business Management,https://www.futurelearn.com/courses/financial-accounting-for-business-management
Foundations of Marketing: How to Build a Modern Marketing Plan,https://www.futurelearn.com/courses/foundations-of-marketing-build-a-modern-marketing-plan
Fundamentals of Business Strategy,https://www.futurelearn.com/courses/fundamentals-of-business-strategy
Fundamentals of Corporate Finance,https://www.futurelearn.com/courses/fundamentals-of-corporate-finance
Fundamentals of International Business,https://www.futurelearn.com/courses/fundamentals-international-business
Introduction to Business Law,https://www.futurelearn.com/courses/introduction-to-business-law
Operations Management: Process Mapping and Supply Chain,https://www.futurelearn.com/courses/operations-management-processes-mapping-supply-chain
Operations Management: Resource and Workflow Layout,https://www.futurelearn.com/courses/operations-management-resource-workflow-layout
Organisational Behaviour and Leadership Skills,https://www.futurelearn.com/courses/organisational-behaviour-leadership-skills
Understanding Research Methods in Business,https://www.futurelearn.com/courses/research-methods-in-business
Exploring Sustainable Production Systems,https://www.futurelearn.com/courses/exploring-sustainable-production-systems
Microsoft Power BI: Advanced Data Analysis and Visualisation,https://www.futurelearn.com/courses/advanced-data-analysis-and-visualization-using-microsoft-power-bi
Search Marketing: Mapping the User Journey,https://www.futurelearn.com/courses/search-marketing-mapping-the-user-journey
Search Marketing: Measuring Search Marketing,https://www.futurelearn.com/courses/search-marketing-measuring-search-marketing
Search Marketing: Paid Search Marketing – Pay Per Click (PPC),https://www.futurelearn.com/courses/search-marketing-paid-search-marketing-ppc-
Search Marketing: Search Engine Optimisation (SEO),https://www.futurelearn.com/courses/search-marketing-search-engine-optimisation-seo-
Statistics and Data Analysis in Excel,https://www.futurelearn.com/courses/data-analysis-and-statistics-using-microsoft-excel-
Successful Data Analysis for Modern Industries,https://www.futurelearn.com/courses/applied-data-analysis-for-modern-organizations
Accounting Transactions: Further Considerations,https://www.futurelearn.com/courses/accounting-transactions-further-considerations
Career Planning Essentials: Unlock Your Future,https://www.futurelearn.com/courses/career-planning-essentials-unlock-your-future
Controls within an Accounting System,https://www.futurelearn.com/courses/controls-within-an-accounting-system
Introduction to Accounting and the Accounting System,https://www.futurelearn.com/courses/introduction-to-accounting-the-accounting-system
Other Accounting Functions: Payroll and Banking,https://www.futurelearn.com/courses/other-accounting-functions-payroll-banking
Competitive Advantage: Using Information to Build Business Success,https://www.futurelearn.com/courses/competitive-advantage
Human Resources: Hiring and Managing Talent in the 21st Century,https://www.futurelearn.com/courses/human-resources-hiring-and-managing-talent-in-the-21st-century
Social Media Marketing: Managing Social Media,https://www.futurelearn.com/courses/social-media-marketing-managing-social-media
Social Media Marketing: Organic and Paid Social Media,https://www.futurelearn.com/courses/social-media-marketing-paid-and-organic-social-media
Social Media Marketing: Social Media Channels,https://www.futurelearn.com/courses/social-media-marketing-social-media-channels
Social Media Marketing: The User Journey,https://www.futurelearn.com/courses/social-media-marketing-the-user-journey
Instructional Design and Technology for Society,https://www.futurelearn.com/courses/instructional-design-and-technology-for-the-society
Gender and Labour in the Global South,https://www.futurelearn.com/courses/gender-and-labour-in-the-global-south
HR Fundamentals,https://www.futurelearn.com/courses/hr-fundamentals
Advanced Agile with Scrum and Kanban,https://www.futurelearn.com/courses/advanced-agile-with-scrum-and-kanban
Agile for Beginners,https://www.futurelearn.com/courses/agile-for-beginners
Business Futures: Sustainable Business Through Green HR,https://www.futurelearn.com/courses/sustainable-business
Digital Marketing in Perspective,https://www.futurelearn.com/courses/introduction-to-digital-marketing-digital-marketing-in-perspective
Digital Marketing: Content Marketing,https://www.futurelearn.com/courses/introduction-to-digital-marketing-content-marketing
Digital Marketing: Marketing Channel Objectives,https://www.futurelearn.com/courses/introduction-to-digital-marketing-marketing-channel-objectives
Digital Marketing: Personas and User Journeys,https://www.futurelearn.com/courses/introduction-to-digital-marketing-personas-and-user-journeys
Scaled Agile,https://www.futurelearn.com/courses/scaling-agile
Electrification of Urban Mobility: How to Get it Right,https://www.futurelearn.com/courses/electrification-of-urban-mobility
Innovative Teaching: Engaging Adult Learners with Active Learning,https://www.futurelearn.com/courses/engaging-adult-learners-with-active-learning
Power Dressing in the Zoom Era,https://www.futurelearn.com/courses/power-dressing-in-the-zoom-era
IT Ethics: Professionalism and Ethics in Computing,https://www.futurelearn.com/courses/information-technology-ethics
Inclusive Management and Leadership Skills,https://www.futurelearn.com/courses/inclusive-leadership-and-management-skills
Investigating Innovation,https://www.futurelearn.com/courses/investigating-innovation
Planning for Autonomous Vehicles: A People-Centred Approach,https://www.futurelearn.com/courses/automated-vehicles-a-tool-for-people-centred-planning
Professional Resilience: Building Skills to Thrive at Work,https://www.futurelearn.com/courses/professional-resilience
Behavioural Economics: Employee and Customer Behaviour,https://www.futurelearn.com/courses/behavioural-economics-employee-and-customer-behaviour
Cognitive Psychology: Employee and Customer Behaviour,https://www.futurelearn.com/courses/cognitive-psychology-employee-and-customer-behaviour
Digital Skills: Embracing Digital Technology,https://www.futurelearn.com/courses/digital-skills
Entrepreneurship: From Business Idea to Action,https://www.futurelearn.com/courses/entrepreneurship-idea-to-action
Introduction to Business Management,https://www.futurelearn.com/courses/introduction-to-business-management
Introduction to Health Economics,https://www.futurelearn.com/courses/health-economics-1
Microsoft Excel: Advanced Data Analysis and Visualisation,https://www.futurelearn.com/courses/advanced-data-analysis-and-visualization-using-microsoft-excel
Social Psychology: Employee and Customer Behaviour,https://www.futurelearn.com/courses/social-psychology-employee-and-customer-behaviour
Business Opportunities in Additive Manufacturing,https://www.futurelearn.com/courses/business-opportunities-in-additive-manufacturing-applying-business-modelling-to-a-real-company-case
Social Entrepreneurship in Educational Technology: Concept Development and Prototyping,https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-concept-development-prototyping
Social Entrepreneurship in Educational Technology: Developing a Business Plan,https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-developing-business-plan
Social Entrepreneurship in Educational Technology: Ideation and Market Research,https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-ideation-market-research
Sustainable Energy Access for Communities,https://www.futurelearn.com/courses/sustainable-energy-access-for-communities
Brand Strategy and Communication,https://www.futurelearn.com/courses/brand-strategy-communication
Creating Strategies for Influencer Marketing,https://www.futurelearn.com/courses/creating-strategies-influencer-marketing
Creative Communication Beyond VR and AR,https://www.futurelearn.com/courses/extended-reality-creative-communications
Digital Playground: Where Luxury Fashion is Finding its Sense of Humour,https://www.futurelearn.com/courses/digital-playground-where-luxury-fashion-is-finding-its-sense-of-humor
Enabling Community-Based Leadership in Design: Sustainable Development of Historic Faith Buildings,https://www.futurelearn.com/courses/enabling-community-based-leadership-in-design-sustainable-development-of-historic-faith-buildings
Fashion and Gaming: How Luxury Fashion Brands Use Gamification,https://www.futurelearn.com/courses/fashion-and-gaming-how-luxury-fashion-brands-use-gamification
Strategic Design for Social Media,https://www.futurelearn.com/courses/strategic-conversation-design-social-media
Creating and Measuring Success in eCommerce,https://www.futurelearn.com/courses/creating-and-measuring-success-in-ecommerce
Grow and Scale Your eCommerce Business,https://www.futurelearn.com/courses/grow-and-scale-your-ecommerce-business
How to Get Started in eCommerce,https://www.futurelearn.com/courses/how-to-get-started-in-ecommerce
"Research and Prepare: Understand eCommerce Customers, Products, and Propositions",https://www.futurelearn.com/courses/understand-ecommerce-customers-products-propositions
An Introduction to Innovation in Healthcare,https://www.futurelearn.com/courses/innovation-in-healthcare
Brand Identity: How Branding Works and Building Your Personal Brand,https://www.futurelearn.com/courses/brand-identity-jonathan-wilson
Brand Personality: How to Tell Your Story with Authenticity and Relevance,https://www.futurelearn.com/courses/brand-personality-jonathan-wilson
